Train_Number,Source_Station,Destination_Station,Avg_Delay
13005,JRC,BEAS,86
13005,JRC,ASR,79
13005,JUC,KRE,85
13005,JUC,BEAS,86
13005,JUC,ASR,79
13005,KRE,BEAS,86
13005,KRE,ASR,79
13005,BEAS,ASR,79
13006,ASR,BEAS,27
13006,ASR,KRE,28
13006,ASR,JUC,25
13006,ASR,JRC,26
13006,ASR,PGW,30
13006,ASR,LDH,28
13006,ASR,SIR,17
13006,ASR,RPJ,25
13006,ASR,UMB,45
13006,ASR,YJUD,54
13006,ASR,SRE,39
13006,ASR,RK,42
13006,ASR,LRJ,49
13006,ASR,NBD,56
13006,ASR,NGG,58
13006,ASR,DPR,61
13006,ASR,MB,41
13006,ASR,RMU,49
13006,ASR,BE,59
13006,ASR,SPN,75
13006,ASR,HRI,86
13006,ASR,BLM,91
13006,ASR,LKO,78
13006,ASR,BCN,86
13006,ASR,RBL,84
13006,ASR,JAIS,85
13006,ASR,GNG,88
13006,ASR,AME,90
13006,ASR,MBDP,92
13006,ASR,BSE,100
13006,ASR,JNH,103
13006,ASR,BOY,102
13006,ASR,BSB,80
13006,ASR,KEI,87
13006,ASR,DDU,82
13006,ASR,DHA,130
13006,ASR,ZNA,85
13006,ASR,DLN,85
13006,ASR,GMR,85
13006,ASR,BXR,87
13006,ASR,DURE,89
13006,ASR,ARA,97
13006,ASR,DNR,111
13006,ASR,PNBE,111
13006,ASR,PNC,115
13006,ASR,BKP,124
13006,ASR,MKA,126
13006,ASR,KIUL,130
13006,ASR,JAJ,89
13006,ASR,JSME,97
13006,ASR,MDP,98
13006,ASR,CRJ,100
13006,ASR,ASN,97
13006,ASR,RNG,104
13006,ASR,DGR,111
13006,ASR,BWN,103
13006,ASR,HWH,99
13006,BEAS,KRE,28
13006,BEAS,JUC,25
13006,BEAS,JRC,26
13006,BEAS,PGW,30
13006,BEAS,LDH,28
13006,BEAS,SIR,17
13006,BEAS,RPJ,25
13006,BEAS,UMB,45
13006,BEAS,YJUD,54
13006,BEAS,SRE,39
13006,BEAS,RK,42
13006,BEAS,LRJ,49
13006,BEAS,NBD,56
13006,BEAS,NGG,58
13006,BEAS,DPR,61
13006,BEAS,MB,41
13006,BEAS,RMU,49
13006,BEAS,BE,59
13006,BEAS,SPN,75
13006,BEAS,HRI,86
13006,BEAS,BLM,91
13006,BEAS,LKO,78
13006,BEAS,BCN,86
13006,BEAS,RBL,84
13006,BEAS,JAIS,85
13006,BEAS,GNG,88
13006,BEAS,AME,90
13006,BEAS,MBDP,92
13006,BEAS,BSE,100
13006,BEAS,JNH,103
13006,BEAS,BOY,102
13006,BEAS,BSB,80
13006,BEAS,KEI,87
13006,BEAS,DDU,82
13006,BEAS,DHA,130
13006,BEAS,ZNA,85
13006,BEAS,DLN,85
13006,BEAS,GMR,85
13006,BEAS,BXR,87
13006,BEAS,DURE,89
13006,BEAS,ARA,97
13006,BEAS,DNR,111
13006,BEAS,PNBE,111
13006,BEAS,PNC,115
13006,BEAS,BKP,124
13006,BEAS,MKA,126
13006,BEAS,KIUL,130
13006,BEAS,JAJ,89
13006,BEAS,JSME,97
13006,BEAS,MDP,98
13006,BEAS,CRJ,100
13006,BEAS,ASN,97
13006,BEAS,RNG,104
13006,BEAS,DGR,111
13006,BEAS,BWN,103
13006,BEAS,HWH,99
13006,KRE,JUC,25
13006,KRE,JRC,26
13006,KRE,PGW,30
13006,KRE,LDH,28
13006,KRE,SIR,17
13006,KRE,RPJ,25
13006,KRE,UMB,45
13006,KRE,YJUD,54
13006,KRE,SRE,39
13006,KRE,RK,42
13006,KRE,LRJ,49
13006,KRE,NBD,56
13006,KRE,NGG,58
13006,KRE,DPR,61
13006,KRE,MB,41
13006,KRE,RMU,49
13006,KRE,BE,59
13006,KRE,SPN,75
13006,KRE,HRI,86
13006,KRE,BLM,91
13006,KRE,LKO,78
13006,KRE,BCN,86
13006,KRE,RBL,84
13006,KRE,JAIS,85
13006,KRE,GNG,88
13006,KRE,AME,90
13006,KRE,MBDP,92
13006,KRE,BSE,100
13006,KRE,JNH,103
13006,KRE,BOY,102
13006,KRE,BSB,80
13006,KRE,KEI,87
13006,KRE,DDU,82
13006,KRE,DHA,130
13006,KRE,ZNA,85
13006,KRE,DLN,85
13006,KRE,GMR,85
13006,KRE,BXR,87
13006,KRE,DURE,89
13006,KRE,ARA,97
13006,KRE,DNR,111
13006,KRE,PNBE,111
13006,KRE,PNC,115
13006,KRE,BKP,124
13006,KRE,MKA,126
13006,KRE,KIUL,130
13006,KRE,JAJ,89
13006,KRE,JSME,97
13006,KRE,MDP,98
13006,KRE,CRJ,100
13006,KRE,ASN,97
13006,KRE,RNG,104
13006,KRE,DGR,111
13006,KRE,BWN,103
13006,KRE,HWH,99
13006,JUC,JRC,26
13006,JUC,PGW,30
13006,JUC,LDH,28
13006,JUC,SIR,17
13006,JUC,RPJ,25
13006,JUC,UMB,45
13006,JUC,YJUD,54
13006,JUC,SRE,39
13006,JUC,RK,42
13006,JUC,LRJ,49
13006,JUC,NBD,56
13006,JUC,NGG,58
13006,JUC,DPR,61
13006,JUC,MB,41
13006,JUC,RMU,49
13006,JUC,BE,59
13006,JUC,SPN,75
13006,JUC,HRI,86
13006,JUC,BLM,91
13006,JUC,LKO,78
13006,JUC,BCN,86
13006,JUC,RBL,84
13006,JUC,JAIS,85
13006,JUC,GNG,88
13006,JUC,AME,90
13006,JUC,MBDP,92
13006,JUC,BSE,100
13006,JUC,JNH,103
13006,JUC,BOY,102
13006,JUC,BSB,80
13006,JUC,KEI,87
13006,JUC,DDU,82
13006,JUC,DHA,130
13006,JUC,ZNA,85
13006,JUC,DLN,85
13006,JUC,GMR,85
13006,JUC,BXR,87
13006,JUC,DURE,89
13006,JUC,ARA,97
13006,JUC,DNR,111
13006,JUC,PNBE,111
13006,JUC,PNC,115
13006,JUC,BKP,124
13006,JUC,MKA,126
13006,JUC,KIUL,130
13006,JUC,JAJ,89
13006,JUC,JSME,97
13006,JUC,MDP,98
13006,JUC,CRJ,100
13006,JUC,ASN,97
13006,JUC,RNG,104
13006,JUC,DGR,111
13006,JUC,BWN,103
13006,JUC,HWH,99
13006,JRC,PGW,30
13006,JRC,LDH,28
13006,JRC,SIR,17
13006,JRC,RPJ,25
13006,JRC,UMB,45
13006,JRC,YJUD,54
13006,JRC,SRE,39
13006,JRC,RK,42
13006,JRC,LRJ,49
13006,JRC,NBD,56
13006,JRC,NGG,58
13006,JRC,DPR,61
13006,JRC,MB,41
13006,JRC,RMU,49
13006,JRC,BE,59
13006,JRC,SPN,75
13006,JRC,HRI,86
13006,JRC,BLM,91
13006,JRC,LKO,78
13006,JRC,BCN,86
13006,JRC,RBL,84
13006,JRC,JAIS,85
13006,JRC,GNG,88
13006,JRC,AME,90
13006,JRC,MBDP,92
13006,JRC,BSE,100
13006,JRC,JNH,103
13006,JRC,BOY,102
13006,JRC,BSB,80
13006,JRC,KEI,87
13006,JRC,DDU,82
13006,JRC,DHA,130
13006,JRC,ZNA,85
13006,JRC,DLN,85
13006,JRC,GMR,85
13006,JRC,BXR,87
13006,JRC,DURE,89
13006,JRC,ARA,97
13006,JRC,DNR,111
13006,JRC,PNBE,111
13006,JRC,PNC,115
13006,JRC,BKP,124
13006,JRC,MKA,126
13006,JRC,KIUL,130
13006,JRC,JAJ,89
13006,JRC,JSME,97
13006,JRC,MDP,98
13006,JRC,CRJ,100
13006,JRC,ASN,97
13006,JRC,RNG,104
13006,JRC,DGR,111
13006,JRC,BWN,103
13006,JRC,HWH,99
13006,PGW,LDH,28
13006,PGW,SIR,17
13006,PGW,RPJ,25
13006,PGW,UMB,45
13006,PGW,YJUD,54
13006,PGW,SRE,39
13006,PGW,RK,42
13006,PGW,LRJ,49
13006,PGW,NBD,56
13006,PGW,NGG,58
13006,PGW,DPR,61
13006,PGW,MB,41
13006,PGW,RMU,49
13006,PGW,BE,59
13006,PGW,SPN,75
13006,PGW,HRI,86
13006,PGW,BLM,91
13006,PGW,LKO,78
13006,PGW,BCN,86
13006,PGW,RBL,84
13006,PGW,JAIS,85
13006,PGW,GNG,88
13006,PGW,AME,90
13006,PGW,MBDP,92
13006,PGW,BSE,100
13006,PGW,JNH,103
13006,PGW,BOY,102
13006,PGW,BSB,80
13006,PGW,KEI,87
13006,PGW,DDU,82
13006,PGW,DHA,130
13006,PGW,ZNA,85
13006,PGW,DLN,85
13006,PGW,GMR,85
13006,PGW,BXR,87
13006,PGW,DURE,89
13006,PGW,ARA,97
13006,PGW,DNR,111
13006,PGW,PNBE,111
13006,PGW,PNC,115
13006,PGW,BKP,124
13006,PGW,MKA,126
13006,PGW,KIUL,130
13006,PGW,JAJ,89
13006,PGW,JSME,97
13006,PGW,MDP,98
13006,PGW,CRJ,100
13006,PGW,ASN,97
13006,PGW,RNG,104
13006,PGW,DGR,111
13006,PGW,BWN,103
13006,PGW,HWH,99
13006,LDH,SIR,17
13006,LDH,RPJ,25
13006,LDH,UMB,45
13006,LDH,YJUD,54
13006,LDH,SRE,39
13006,LDH,RK,42
13006,LDH,LRJ,49
13006,LDH,NBD,56
13006,LDH,NGG,58
13006,LDH,DPR,61
13006,LDH,MB,41
13006,LDH,RMU,49
13006,LDH,BE,59
13006,LDH,SPN,75
13006,LDH,HRI,86
13006,LDH,BLM,91
13006,LDH,LKO,78
13006,LDH,BCN,86
13006,LDH,RBL,84
13006,LDH,JAIS,85
13006,LDH,GNG,88
13006,LDH,AME,90
13006,LDH,MBDP,92
13006,LDH,BSE,100
13006,LDH,JNH,103
13006,LDH,BOY,102
13006,LDH,BSB,80
13006,LDH,KEI,87
13006,LDH,DDU,82
13006,LDH,DHA,130
13006,LDH,ZNA,85
13006,LDH,DLN,85
13006,LDH,GMR,85
13006,LDH,BXR,87
13006,LDH,DURE,89
13006,LDH,ARA,97
13006,LDH,DNR,111
13006,LDH,PNBE,111
13006,LDH,PNC,115
13006,LDH,BKP,124
13006,LDH,MKA,126
13006,LDH,KIUL,130
13006,LDH,JAJ,89
13006,LDH,JSME,97
13006,LDH,MDP,98
13006,LDH,CRJ,100
13006,LDH,ASN,97
13006,LDH,RNG,104
13006,LDH,DGR,111
13006,LDH,BWN,103
13006,LDH,HWH,99
13006,SIR,RPJ,25
13006,SIR,UMB,45
13006,SIR,YJUD,54
13006,SIR,SRE,39
13006,SIR,RK,42
13006,SIR,LRJ,49
13006,SIR,NBD,56
13006,SIR,NGG,58
13006,SIR,DPR,61
13006,SIR,MB,41
13006,SIR,RMU,49
13006,SIR,BE,59
13006,SIR,SPN,75
13006,SIR,HRI,86
13006,SIR,BLM,91
13006,SIR,LKO,78
13006,SIR,BCN,86
13006,SIR,RBL,84
13006,SIR,JAIS,85
13006,SIR,GNG,88
13006,SIR,AME,90
13006,SIR,MBDP,92
13006,SIR,BSE,100
13006,SIR,JNH,103
13006,SIR,BOY,102
13006,SIR,BSB,80
13006,SIR,KEI,87
13006,SIR,DDU,82
13006,SIR,DHA,130
13006,SIR,ZNA,85
13006,SIR,DLN,85
13006,SIR,GMR,85
13006,SIR,BXR,87
13006,SIR,DURE,89
13006,SIR,ARA,97
13006,SIR,DNR,111
13006,SIR,PNBE,111
13006,SIR,PNC,115
13006,SIR,BKP,124
13006,SIR,MKA,126
13006,SIR,KIUL,130
13006,SIR,JAJ,89
13006,SIR,JSME,97
13006,SIR,MDP,98
13006,SIR,CRJ,100
13006,SIR,ASN,97
13006,SIR,RNG,104
13006,SIR,DGR,111
13006,SIR,BWN,103
13006,SIR,HWH,99
13006,RPJ,UMB,45
13006,RPJ,YJUD,54
13006,RPJ,SRE,39
13006,RPJ,RK,42
13006,RPJ,LRJ,49
13006,RPJ,NBD,56
13006,RPJ,NGG,58
13006,RPJ,DPR,61
13006,RPJ,MB,41
13006,RPJ,RMU,49
13006,RPJ,BE,59
13006,RPJ,SPN,75
13006,RPJ,HRI,86
13006,RPJ,BLM,91
13006,RPJ,LKO,78
13006,RPJ,BCN,86
13006,RPJ,RBL,84
13006,RPJ,JAIS,85
13006,RPJ,GNG,88
13006,RPJ,AME,90
13006,RPJ,MBDP,92
13006,RPJ,BSE,100
13006,RPJ,JNH,103
13006,RPJ,BOY,102
13006,RPJ,BSB,80
13006,RPJ,KEI,87
13006,RPJ,DDU,82
13006,RPJ,DHA,130
13006,RPJ,ZNA,85
13006,RPJ,DLN,85
13006,RPJ,GMR,85
13006,RPJ,BXR,87
13006,RPJ,DURE,89
13006,RPJ,ARA,97
13006,RPJ,DNR,111
13006,RPJ,PNBE,111
13006,RPJ,PNC,115
13006,RPJ,BKP,124
13006,RPJ,MKA,126
13006,RPJ,KIUL,130
13006,RPJ,JAJ,89
13006,RPJ,JSME,97
13006,RPJ,MDP,98
13006,RPJ,CRJ,100
13006,RPJ,ASN,97
13006,RPJ,RNG,104
13006,RPJ,DGR,111
13006,RPJ,BWN,103
13006,RPJ,HWH,99
13006,UMB,YJUD,54
13006,UMB,SRE,39
13006,UMB,RK,42
13006,UMB,LRJ,49
13006,UMB,NBD,56
13006,UMB,NGG,58
13006,UMB,DPR,61
13006,UMB,MB,41
13006,UMB,RMU,49
13006,UMB,BE,59
13006,UMB,SPN,75
13006,UMB,HRI,86
13006,UMB,BLM,91
13006,UMB,LKO,78
13006,UMB,BCN,86
13006,UMB,RBL,84
13006,UMB,JAIS,85
13006,UMB,GNG,88
13006,UMB,AME,90
13006,UMB,MBDP,92
13006,UMB,BSE,100
13006,UMB,JNH,103
13006,UMB,BOY,102
13006,UMB,BSB,80
13006,UMB,KEI,87
13006,UMB,DDU,82
13006,UMB,DHA,130
13006,UMB,ZNA,85
13006,UMB,DLN,85
13006,UMB,GMR,85
13006,UMB,BXR,87
13006,UMB,DURE,89
13006,UMB,ARA,97
13006,UMB,DNR,111
13006,UMB,PNBE,111
13006,UMB,PNC,115
13006,UMB,BKP,124
13006,UMB,MKA,126
13006,UMB,KIUL,130
13006,UMB,JAJ,89
13006,UMB,JSME,97
13006,UMB,MDP,98
13006,UMB,CRJ,100
13006,UMB,ASN,97
13006,UMB,RNG,104
13006,UMB,DGR,111
13006,UMB,BWN,103
13006,UMB,HWH,99
13006,YJUD,SRE,39
13006,YJUD,RK,42
13006,YJUD,LRJ,49
13006,YJUD,NBD,56
13006,YJUD,NGG,58
13006,YJUD,DPR,61
13006,YJUD,MB,41
13006,YJUD,RMU,49
13006,YJUD,BE,59
13006,YJUD,SPN,75
13006,YJUD,HRI,86
13006,YJUD,BLM,91
13006,YJUD,LKO,78
13006,YJUD,BCN,86
13006,YJUD,RBL,84
13006,YJUD,JAIS,85
13006,YJUD,GNG,88
13006,YJUD,AME,90
13006,YJUD,MBDP,92
13006,YJUD,BSE,100
13006,YJUD,JNH,103
13006,YJUD,BOY,102
13006,YJUD,BSB,80
13006,YJUD,KEI,87
13006,YJUD,DDU,82
13006,YJUD,DHA,130
13006,YJUD,ZNA,85
13006,YJUD,DLN,85
13006,YJUD,GMR,85
13006,YJUD,BXR,87
13006,YJUD,DURE,89
13006,YJUD,ARA,97
13006,YJUD,DNR,111
13006,YJUD,PNBE,111
13006,YJUD,PNC,115
13006,YJUD,BKP,124
13006,YJUD,MKA,126
13006,YJUD,KIUL,130
13006,YJUD,JAJ,89
13006,YJUD,JSME,97
13006,YJUD,MDP,98
13006,YJUD,CRJ,100
13006,YJUD,ASN,97
13006,YJUD,RNG,104
13006,YJUD,DGR,111
13006,YJUD,BWN,103
13006,YJUD,HWH,99
13006,SRE,RK,42
13006,SRE,LRJ,49
13006,SRE,NBD,56
13006,SRE,NGG,58
13006,SRE,DPR,61
13006,SRE,MB,41
13006,SRE,RMU,49
13006,SRE,BE,59
13006,SRE,SPN,75
13006,SRE,HRI,86
13006,SRE,BLM,91
13006,SRE,LKO,78
13006,SRE,BCN,86
13006,SRE,RBL,84
13006,SRE,JAIS,85
13006,SRE,GNG,88
13006,SRE,AME,90
13006,SRE,MBDP,92
13006,SRE,BSE,100
13006,SRE,JNH,103
13006,SRE,BOY,102
13006,SRE,BSB,80
13006,SRE,KEI,87
13006,SRE,DDU,82
13006,SRE,DHA,130
13006,SRE,ZNA,85
13006,SRE,DLN,85
13006,SRE,GMR,85
13006,SRE,BXR,87
13006,SRE,DURE,89
13006,SRE,ARA,97
13006,SRE,DNR,111
13006,SRE,PNBE,111
13006,SRE,PNC,115
13006,SRE,BKP,124
13006,SRE,MKA,126
13006,SRE,KIUL,130
13006,SRE,JAJ,89
13006,SRE,JSME,97
13006,SRE,MDP,98
13006,SRE,CRJ,100
13006,SRE,ASN,97
13006,SRE,RNG,104
13006,SRE,DGR,111
13006,SRE,BWN,103
13006,SRE,HWH,99
13006,RK,LRJ,49
13006,RK,NBD,56
13006,RK,NGG,58
13006,RK,DPR,61
13006,RK,MB,41
13006,RK,RMU,49
13006,RK,BE,59
13006,RK,SPN,75
13006,RK,HRI,86
13006,RK,BLM,91
13006,RK,LKO,78
13006,RK,BCN,86
13006,RK,RBL,84
13006,RK,JAIS,85
13006,RK,GNG,88
13006,RK,AME,90
13006,RK,MBDP,92
13006,RK,BSE,100
13006,RK,JNH,103
13006,RK,BOY,102
13006,RK,BSB,80
13006,RK,KEI,87
13006,RK,DDU,82
13006,RK,DHA,130
13006,RK,ZNA,85
13006,RK,DLN,85
13006,RK,GMR,85
13006,RK,BXR,87
13006,RK,DURE,89
13006,RK,ARA,97
13006,RK,DNR,111
13006,RK,PNBE,111
13006,RK,PNC,115
13006,RK,BKP,124
13006,RK,MKA,126
13006,RK,KIUL,130
13006,RK,JAJ,89
13006,RK,JSME,97
13006,RK,MDP,98
13006,RK,CRJ,100
13006,RK,ASN,97
13006,RK,RNG,104
13006,RK,DGR,111
13006,RK,BWN,103
13006,RK,HWH,99
13006,LRJ,NBD,56
13006,LRJ,NGG,58
13006,LRJ,DPR,61
13006,LRJ,MB,41
13006,LRJ,RMU,49
13006,LRJ,BE,59
13006,LRJ,SPN,75
13006,LRJ,HRI,86
13006,LRJ,BLM,91
13006,LRJ,LKO,78
13006,LRJ,BCN,86
13006,LRJ,RBL,84
13006,LRJ,JAIS,85
13006,LRJ,GNG,88
13006,LRJ,AME,90
13006,LRJ,MBDP,92
13006,LRJ,BSE,100
13006,LRJ,JNH,103
13006,LRJ,BOY,102
13006,LRJ,BSB,80
13006,LRJ,KEI,87
13006,LRJ,DDU,82
13006,LRJ,DHA,130
13006,LRJ,ZNA,85
13006,LRJ,DLN,85
13006,LRJ,GMR,85
13006,LRJ,BXR,87
13006,LRJ,DURE,89
13006,LRJ,ARA,97
13006,LRJ,DNR,111
13006,LRJ,PNBE,111
13006,LRJ,PNC,115
13006,LRJ,BKP,124
13006,LRJ,MKA,126
13006,LRJ,KIUL,130
13006,LRJ,JAJ,89
13006,LRJ,JSME,97
13006,LRJ,MDP,98
13006,LRJ,CRJ,100
13006,LRJ,ASN,97
13006,LRJ,RNG,104
13006,LRJ,DGR,111
13006,LRJ,BWN,103
13006,LRJ,HWH,99
13006,NBD,NGG,58
13006,NBD,DPR,61
13006,NBD,MB,41
13006,NBD,RMU,49
13006,NBD,BE,59
13006,NBD,SPN,75
13006,NBD,HRI,86
13006,NBD,BLM,91
13006,NBD,LKO,78
13006,NBD,BCN,86
13006,NBD,RBL,84
13006,NBD,JAIS,85
13006,NBD,GNG,88
13006,NBD,AME,90
13006,NBD,MBDP,92
13006,NBD,BSE,100
13006,NBD,JNH,103
13006,NBD,BOY,102
13006,NBD,BSB,80
13006,NBD,KEI,87
13006,NBD,DDU,82
13006,NBD,DHA,130
13006,NBD,ZNA,85
13006,NBD,DLN,85
13006,NBD,GMR,85
13006,NBD,BXR,87
13006,NBD,DURE,89
13006,NBD,ARA,97
13006,NBD,DNR,111
13006,NBD,PNBE,111
13006,NBD,PNC,115
13006,NBD,BKP,124
13006,NBD,MKA,126
13006,NBD,KIUL,130
13006,NBD,JAJ,89
13006,NBD,JSME,97
13006,NBD,MDP,98
13006,NBD,CRJ,100
13006,NBD,ASN,97
13006,NBD,RNG,104
13006,NBD,DGR,111
13006,NBD,BWN,103
13006,NBD,HWH,99
13006,NGG,DPR,61
13006,NGG,MB,41
13006,NGG,RMU,49
13006,NGG,BE,59
13006,NGG,SPN,75
13006,NGG,HRI,86
13006,NGG,BLM,91
13006,NGG,LKO,78
13006,NGG,BCN,86
13006,NGG,RBL,84
13006,NGG,JAIS,85
13006,NGG,GNG,88
13006,NGG,AME,90
13006,NGG,MBDP,92
13006,NGG,BSE,100
13006,NGG,JNH,103
13006,NGG,BOY,102
13006,NGG,BSB,80
13006,NGG,KEI,87
13006,NGG,DDU,82
13006,NGG,DHA,130
13006,NGG,ZNA,85
13006,NGG,DLN,85
13006,NGG,GMR,85
13006,NGG,BXR,87
13006,NGG,DURE,89
13006,NGG,ARA,97
13006,NGG,DNR,111
13006,NGG,PNBE,111
13006,NGG,PNC,115
13006,NGG,BKP,124
13006,NGG,MKA,126
13006,NGG,KIUL,130
13006,NGG,JAJ,89
13006,NGG,JSME,97
13006,NGG,MDP,98
13006,NGG,CRJ,100
13006,NGG,ASN,97
13006,NGG,RNG,104
13006,NGG,DGR,111
13006,NGG,BWN,103
13006,NGG,HWH,99
13006,DPR,MB,41
13006,DPR,RMU,49
13006,DPR,BE,59
13006,DPR,SPN,75
13006,DPR,HRI,86
13006,DPR,BLM,91
13006,DPR,LKO,78
13006,DPR,BCN,86
13006,DPR,RBL,84
13006,DPR,JAIS,85
13006,DPR,GNG,88
13006,DPR,AME,90
13006,DPR,MBDP,92
13006,DPR,BSE,100
13006,DPR,JNH,103
13006,DPR,BOY,102
13006,DPR,BSB,80
13006,DPR,KEI,87
13006,DPR,DDU,82
13006,DPR,DHA,130
13006,DPR,ZNA,85
13006,DPR,DLN,85
13006,DPR,GMR,85
13006,DPR,BXR,87
13006,DPR,DURE,89
13006,DPR,ARA,97
13006,DPR,DNR,111
13006,DPR,PNBE,111
13006,DPR,PNC,115
13006,DPR,BKP,124
13006,DPR,MKA,126
13006,DPR,KIUL,130
13006,DPR,JAJ,89
13006,DPR,JSME,97
13006,DPR,MDP,98
13006,DPR,CRJ,100
13006,DPR,ASN,97
13006,DPR,RNG,104
13006,DPR,DGR,111
13006,DPR,BWN,103
13006,DPR,HWH,99
13006,MB,RMU,49
13006,MB,BE,59
13006,MB,SPN,75
13006,MB,HRI,86
13006,MB,BLM,91
13006,MB,LKO,78
13006,MB,BCN,86
13006,MB,RBL,84
13006,MB,JAIS,85
13006,MB,GNG,88
13006,MB,AME,90
13006,MB,MBDP,92
13006,MB,BSE,100
13006,MB,JNH,103
13006,MB,BOY,102
13006,MB,BSB,80
13006,MB,KEI,87
13006,MB,DDU,82
13006,MB,DHA,130
13006,MB,ZNA,85
13006,MB,DLN,85
13006,MB,GMR,85
13006,MB,BXR,87
13006,MB,DURE,89
13006,MB,ARA,97
13006,MB,DNR,111
13006,MB,PNBE,111
13006,MB,PNC,115
13006,MB,BKP,124
13006,MB,MKA,126
13006,MB,KIUL,130
13006,MB,JAJ,89
13006,MB,JSME,97
13006,MB,MDP,98
13006,MB,CRJ,100
13006,MB,ASN,97
13006,MB,RNG,104
13006,MB,DGR,111
13006,MB,BWN,103
13006,MB,HWH,99
13006,RMU,BE,59
13006,RMU,SPN,75
13006,RMU,HRI,86
13006,RMU,BLM,91
13006,RMU,LKO,78
13006,RMU,BCN,86
13006,RMU,RBL,84
13006,RMU,JAIS,85
13006,RMU,GNG,88
13006,RMU,AME,90
13006,RMU,MBDP,92
13006,RMU,BSE,100
13006,RMU,JNH,103
13006,RMU,BOY,102
13006,RMU,BSB,80
13006,RMU,KEI,87
13006,RMU,DDU,82
13006,RMU,DHA,130
13006,RMU,ZNA,85
13006,RMU,DLN,85
13006,RMU,GMR,85
13006,RMU,BXR,87
13006,RMU,DURE,89
13006,RMU,ARA,97
13006,RMU,DNR,111
13006,RMU,PNBE,111
13006,RMU,PNC,115
13006,RMU,BKP,124
13006,RMU,MKA,126
13006,RMU,KIUL,130
13006,RMU,JAJ,89
13006,RMU,JSME,97
13006,RMU,MDP,98
13006,RMU,CRJ,100
13006,RMU,ASN,97
13006,RMU,RNG,104
13006,RMU,DGR,111
13006,RMU,BWN,103
13006,RMU,HWH,99
13006,BE,SPN,75
13006,BE,HRI,86
13006,BE,BLM,91
13006,BE,LKO,78
13006,BE,BCN,86
13006,BE,RBL,84
13006,BE,JAIS,85
13006,BE,GNG,88
13006,BE,AME,90
13006,BE,MBDP,92
13006,BE,BSE,100
13006,BE,JNH,103
13006,BE,BOY,102
13006,BE,BSB,80
13006,BE,KEI,87
13006,BE,DDU,82
13006,BE,DHA,130
13006,BE,ZNA,85
13006,BE,DLN,85
13006,BE,GMR,85
13006,BE,BXR,87
13006,BE,DURE,89
13006,BE,ARA,97
13006,BE,DNR,111
13006,BE,PNBE,111
13006,BE,PNC,115
13006,BE,BKP,124
13006,BE,MKA,126
13006,BE,KIUL,130
13006,BE,JAJ,89
13006,BE,JSME,97
13006,BE,MDP,98
13006,BE,CRJ,100
13006,BE,ASN,97
13006,BE,RNG,104
13006,BE,DGR,111
13006,BE,BWN,103
13006,BE,HWH,99
13006,SPN,HRI,86
13006,SPN,BLM,91
13006,SPN,LKO,78
13006,SPN,BCN,86
13006,SPN,RBL,84
13006,SPN,JAIS,85
13006,SPN,GNG,88
13006,SPN,AME,90
13006,SPN,MBDP,92
13006,SPN,BSE,100
13006,SPN,JNH,103
13006,SPN,BOY,102
13006,SPN,BSB,80
13006,SPN,KEI,87
13006,SPN,DDU,82
13006,SPN,DHA,130
13006,SPN,ZNA,85
13006,SPN,DLN,85
13006,SPN,GMR,85
13006,SPN,BXR,87
13006,SPN,DURE,89
13006,SPN,ARA,97
13006,SPN,DNR,111
13006,SPN,PNBE,111
13006,SPN,PNC,115
13006,SPN,BKP,124
13006,SPN,MKA,126
13006,SPN,KIUL,130
13006,SPN,JAJ,89
13006,SPN,JSME,97
13006,SPN,MDP,98
13006,SPN,CRJ,100
13006,SPN,ASN,97
13006,SPN,RNG,104
13006,SPN,DGR,111
13006,SPN,BWN,103
13006,SPN,HWH,99
13006,HRI,BLM,91
13006,HRI,LKO,78
13006,HRI,BCN,86
13006,HRI,RBL,84
13006,HRI,JAIS,85
13006,HRI,GNG,88
13006,HRI,AME,90
13006,HRI,MBDP,92
13006,HRI,BSE,100
13006,HRI,JNH,103
13006,HRI,BOY,102
13006,HRI,BSB,80
13006,HRI,KEI,87
13006,HRI,DDU,82
13006,HRI,DHA,130
13006,HRI,ZNA,85
13006,HRI,DLN,85
13006,HRI,GMR,85
13006,HRI,BXR,87
13006,HRI,DURE,89
13006,HRI,ARA,97
13006,HRI,DNR,111
13006,HRI,PNBE,111
13006,HRI,PNC,115
13006,HRI,BKP,124
13006,HRI,MKA,126
13006,HRI,KIUL,130
13006,HRI,JAJ,89
13006,HRI,JSME,97
13006,HRI,MDP,98
13006,HRI,CRJ,100
13006,HRI,ASN,97
13006,HRI,RNG,104
13006,HRI,DGR,111
13006,HRI,BWN,103
13006,HRI,HWH,99
13006,BLM,LKO,78
13006,BLM,BCN,86
13006,BLM,RBL,84
13006,BLM,JAIS,85
13006,BLM,GNG,88
13006,BLM,AME,90
13006,BLM,MBDP,92
13006,BLM,BSE,100
13006,BLM,JNH,103
13006,BLM,BOY,102
13006,BLM,BSB,80
13006,BLM,KEI,87
13006,BLM,DDU,82
13006,BLM,DHA,130
13006,BLM,ZNA,85
13006,BLM,DLN,85
13006,BLM,GMR,85
13006,BLM,BXR,87
13006,BLM,DURE,89
13006,BLM,ARA,97
13006,BLM,DNR,111
13006,BLM,PNBE,111
13006,BLM,PNC,115
13006,BLM,BKP,124
13006,BLM,MKA,126
13006,BLM,KIUL,130
13006,BLM,JAJ,89
13006,BLM,JSME,97
